Country Name,Confirmed Count,Confirmed Increment,Recovered Count,Recovered Increment,Deceased Count,Deceased Increment
United States of America,102,40,0,0,6,4
Italy,2422,438,0,0,80,28
Germany,196,39,0,0,0,0
Spain,151,37,0,0,0,0
The United Kingdom,51,12,0,0,0,0
France,208,20,0,0,4,1
Iran (Islamic Republic of),2259,824,0,0,77,11
Belgium,8,0,0,0,0,0
Canada,30,3,0,0,0,0
Netherlands,28,10,0,0,0,0
Brazil,2,0,0,0,0,0
Switzerland,37,7,0,0,0,0
Portugal,2,0,0,0,0,0
Austria,24,6,0,0,0,0
Israel,12,2,0,0,0,0
Sweden,24,9,0,0,0,0
Russian Federation,3,0,0,0,0,0
Norway,33,8,0,0,0,0
Australia,42,10,0,0,1,0
Ireland,2,1,0,0,0,0
Czechia,5,2,0,0,0,0
India,6,1,0,0,0,0
Poland,1,1,0,0,0,0
Chile,1,1,0,0,0,0
Japan,278,16,0,0,6,0
Denmark,8,3,0,0,0,0
Ecuador,7,1,0,0,0,0
Romania,4,1,0,0,0,0
Pakistan,5,0,0,0,0,0
Philippines,2,0,0,0,1,0
Republic of Korea,5296,512,0,0,32,4
Luxembourg,1,0,0,0,0,0
Mexico,5,0,0,0,0,0
Malaysia,50,21,0,0,0,0
Indonesia,2,0,0,0,0,0
Finland,7,0,0,0,0,0
China,25441,-2083,52109,2195,3015,31
United Arab Emirates,27,6,0,0,0,0
Saudi Arabia,1,0,0,0,0,0
Qatar,8,1,0,0,0,0
Dominican Republic,1,0,0,0,0,0
Greece,7,0,0,0,0,0
Thailand,42,0,0,0,1,0
Argentina,1,1,0,0,0,0
Ukraine,1,1,0,0,0,0
Algeria,5,0,0,0,0,0
Iceland,16,7,0,0,0,0
Singapore,110,2,0,0,0,0
Egypt,2,0,0,0,0,0
Croatia,9,0,0,0,0,0
Estonia,2,1,0,0,0,0
Morocco,1,0,0,0,0,0
Lithuania,1,0,0,0,0,0
Belarus,1,0,0,0,0,0
Armenia,1,0,0,0,0,0
New Zealand,2,0,0,0,0,0
Iraq,31,5,0,0,0,0
Azerbaijan,3,0,0,0,0,0
Kuwait,56,0,0,0,0,0
Tunisia,1,0,0,0,0,0
Latvia,1,0,0,0,0,0
North Macedonia,1,0,0,0,0,0
Andorra,1,0,0,0,0,0
Lebanon,13,0,0,0,0,0
Afghanistan,1,0,0,0,0,0
Bahrain,49,0,0,0,0,0
Oman,12,6,0,0,0,0
San Marino,8,0,0,0,0,0
Jordan,1,0,0,0,0,0
Nigeria,1,0,0,0,0,0
Vietnam,16,0,0,0,0,0
Georgia,3,0,0,0,0,0
Sri Lanka,1,0,0,0,0,0
Senegal,1,0,0,0,0,0
International conveyance (Diamond Princess),700,0,0,0,6,0
Monaco,1,0,0,0,0,0
Cambodia,1,0,0,0,0,0
Nepal,1,0,0,0,0,0
